Species_ID,Name,Genus,Family,Order,Class,Phylum,Kingdom,Superkingdom
1188319 , Ferriphaselus amnicola  , Ferriphaselus , Gallionellaceae , Nitrosomonadales , Betaproteobacteria , Pseudomonadota , , Bacteria 
11885 , Fujinami sarcoma virus  , Alpharetrovirus , Retroviridae , Ortervirales , Revtraviricetes , Artverviricota , Pararnavirae , Viruses 
1188794 , Klementvirus CP1  , Klementvirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
119 , Rubinisphaera brasiliensis  , Rubinisphaera , Planctomycetaceae , Planctomycetales , Planctomycetia , Planctomycetota , , Bacteria 
1190451 , Firehammervirus CP21  , Firehammervirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1193095 , Paucilactobacillus hokkaidonensis  , Paucilactobacillus , Lactobacillaceae , Lactobacillales , Bacilli , Bacillota , , Bacteria 
1193713 , Neobacillus mesonae  , Neobacillus , Bacillaceae , Bacillales , Bacilli , Bacillota , , Bacteria 
119484 , Syntrophobacter fumaroxidans  , Syntrophobacter , Syntrophobacteraceae , Syntrophobacterales , Syntrophobacteria , Thermodesulfobacteriota , , Bacteria 
1195085 , Cronobacter phage CR5  , Derbicusvirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1196083 , Snodgrassella alvi  , Snodgrassella , Neisseriaceae , Neisseriales , Betaproteobacteria , Pseudomonadota , , Bacteria 
1196095 , Gilliamella apicola  , Gilliamella , Orbaceae , Orbales , Gammaproteobacteria , Pseudomonadota , , Bacteria 
1197717 , Cloacibacillus porcorum  , Cloacibacillus , Synergistaceae , Synergistales , Synergistia , Synergistota , , Bacteria 
11983 , Norwalk virus  , Norovirus , Caliciviridae , Picornavirales , Pisoniviricetes , Pisuviricota , Orthornavirae , Viruses 
119864 , Marinomonas mediterranea  , Marinomonas , Oceanospirillaceae , Oceanospirillales , Gammaproteobacteria , Pseudomonadota , , Bacteria 
120 , Planctopirus limnophila  , Planctopirus , Planctomycetaceae , Planctomycetales , Planctomycetia , Planctomycetota , , Bacteria 
1200300 , Thermogladius calderae  , Thermogladius , Desulfurococcaceae , Desulfurococcales , Thermoprotei , Thermoproteota , , Archaea 
1202142 , Citrus chlorotic dwarf associated virus  , Citlodavirus , Geminiviridae , Geplafuvirales , Repensiviricetes , Cressdnaviricota , Shotokuvirae , Viruses 
1204525 , Streptomyces phage SV1  , Picardvirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1204543 , Silviavirus SA11  , Silviavirus , Herelleviridae , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1206566 , Blueberry virus A  , Bluvavirus , Closteroviridae , Martellivirales , Alsuviricetes , Kitrinoviricota , Orthornavirae , Viruses 
1208324 , Celeribacter indicus  , Celeribacter , Roseobacteraceae , Rhodobacterales , Alphaproteobacteria , Pseudomonadota , , Bacteria 
12092 , Hepatovirus A  , Hepatovirus , Picornaviridae , Picornavirales , Pisoniviricetes , Pisuviricota , Orthornavirae , Viruses 
1209493 , Halomicronema hongdechloris  , Halomicronema , Nodosilineaceae , Nodosilineales , Cyanophyceae , Cyanobacteriota , , Bacteria 
120962 , Roseiflexus castenholzii  , Roseiflexus , Roseiflexaceae , Chloroflexales , Chloroflexia , Chloroflexota , , Bacteria 
1210884 , Gemmata massiliana  , Gemmata , Gemmataceae , Gemmatales , Planctomycetia , Planctomycetota , , Bacteria 
1211644 , Shapirovirus swift  , Shapirovirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
121719 , Pannonibacter phragmitetus  , Pannonibacter , Stappiaceae , Hyphomicrobiales , Alphaproteobacteria , Pseudomonadota , , Bacteria 
12173 , Lily symptomless virus  , Carlavirus , Betaflexiviridae , Tymovirales , Alsuviricetes , Kitrinoviricota , Orthornavirae , Viruses 
12175 , Apple chlorotic leaf spot virus  , Trichovirus , Betaflexiviridae , Tymovirales , Alsuviricetes , Kitrinoviricota , Orthornavirae , Viruses 
1217908 , Octadecabacter antarcticus  , Octadecabacter , Roseobacteraceae , Rhodobacterales , Alphaproteobacteria , Pseudomonadota , , Bacteria 
12181 , Papaya mosaic virus  , Potexvirus , Alphaflexiviridae , Tymovirales , Alsuviricetes , Kitrinoviricota , Orthornavirae , Viruses 
1218727 , French bean severe leaf curl virus  , Capulavirus , Geminiviridae , Geplafuvirales , Repensiviricetes , Cressdnaviricota , Shotokuvirae , Viruses 
1218801 , Kordia antarctica  , Kordia , Flavobacteriaceae , Flavobacteriales , Flavobacteriia , Bacteroidota , , Bacteria 
1219 , Prochlorococcus marinus  , Prochlorococcus , Prochlorococcaceae , Synechococcales , Cyanophyceae , Cyanobacteriota , , Bacteria 
1221500 , Fictibacillus phosphorivorans  , Fictibacillus , Bacillaceae , Bacillales , Bacilli , Bacillota , , Bacteria 
122368 , Cercospora beticola  , Cercospora , Mycosphaerellaceae , Mycosphaerellales , Dothideomycetes , Ascomycota , Fungi , Eukaryota 
12241 , Tobacco mild green mosaic virus  , Tobamovirus , Virgaviridae , Martellivirales , Alsuviricetes , Kitrinoviricota , Orthornavirae , Viruses 
1225128 , Sediminicoccus rosea  , Sediminicoccus , Acetobacteraceae , Rhodospirillales , Alphaproteobacteria , Pseudomonadota , , Bacteria 
1225769 , Paludibacterium paludis  , Paludibacterium , Chromobacteriaceae , Neisseriales , Betaproteobacteria , Pseudomonadota , , Bacteria 
12288 , Nodamura virus  , Alphanodavirus , Nodaviridae , Nodamuvirales , Magsaviricetes , Kitrinoviricota , Orthornavirae , Viruses 
1229 , Nitrosococcus oceani  , Nitrosococcus , Chromatiaceae , Chromatiales , Gammaproteobacteria , Pseudomonadota , , Bacteria 
1229164 , Sphingomicrobium flavum  , Sphingomicrobium , Sphingomonadaceae , Sphingomonadales , Alphaproteobacteria , Pseudomonadota , , Bacteria 
12295 , Tobacco rattle virus  , Tobravirus , Virgaviridae , Martellivirales , Alsuviricetes , Kitrinoviricota , Orthornavirae , Viruses 
12303 , Cowpea chlorotic mottle virus  , Bromovirus , Bromoviridae , Martellivirales , Alsuviricetes , Kitrinoviricota , Orthornavirae , Viruses 
1230341 , Salimicrobium jeotgali  , Salimicrobium , Bacillaceae , Bacillales , Bacilli , Bacillota , , Bacteria 
1231 , Nitrosospira multiformis  , Nitrosospira , Nitrosomonadaceae , Nitrosomonadales , Betaproteobacteria , Pseudomonadota , , Bacteria 
12315 , Tomato aspermy virus  , Cucumovirus , Bromoviridae , Martellivirales , Alsuviricetes , Kitrinoviricota , Orthornavirae , Viruses 
12319 , Apple mosaic virus  , Ilarvirus , Bromoviridae , Martellivirales , Alsuviricetes , Kitrinoviricota , Orthornavirae , Viruses 
12321 , Alfalfa mosaic virus  , Alfamovirus , Bromoviridae , Martellivirales , Alsuviricetes , Kitrinoviricota , Orthornavirae , Viruses 
1232575 , Acidithiobacillus ferridurans  , Acidithiobacillus , Acidithiobacillaceae , Acidithiobacillales , Acidithiobacillia , Pseudomonadota , , Bacteria 
12327 , Barley stripe mosaic virus  , Hordeivirus , Virgaviridae , Martellivirales , Alsuviricetes , Kitrinoviricota , Orthornavirae , Viruses 
1233177 , Dyoiotapapillomavirus 1  , Dyoiotapapillomavirus , Papillomaviridae , Zurhausenvirales , Papovaviricetes , Cossaviricota , Shotokuvirae , Viruses 
12345 , Gaunavirus GA1  , Gaunavirus , Salasmaviridae , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1235591 , Pseudorhodoplanes sinuspersici  , Pseudorhodoplanes , , Hyphomicrobiales , Alphaproteobacteria , Pseudomonadota , , Bacteria 
1235662 , Dyothetapapillomavirus 1  , Dyothetapapillomavirus , Papillomaviridae , Zurhausenvirales , Papovaviricetes , Cossaviricota , Shotokuvirae , Viruses 
12360 , Dubowvirus dv11  , Dubowvirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1238 , Piscirickettsia salmonis  , Piscirickettsia , Piscirickettsiaceae , Thiotrichales , Gammaproteobacteria , Pseudomonadota , , Bacteria 
123824 , Frederiksenia canicola  , Frederiksenia , Pasteurellaceae , Pasteurellales , Gammaproteobacteria , Pseudomonadota , , Bacteria 
1239574 , Mamastrovirus 10  , Mamastrovirus , Astroviridae , Stellavirales , Stelpaviricetes , Pisuviricota , Orthornavirae , Viruses 
12407 , Eganvirus PsP3  , Eganvirus , Peduoviridae , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1241979 , Kaistella carnis  , Kaistella , Weeksellaceae , Flavobacteriales , Flavobacteriia , Bacteroidota , , Bacteria 
12431 , Garlic virus C  , Allexivirus , Alphaflexiviridae , Tymovirales , Alsuviricetes , Kitrinoviricota , Orthornavirae , Viruses 
1245909 , Sulfolobales Mexican rudivirus 1  , Rudivirus , Rudiviridae , Ligamenvirales , Tokiviricetes , Taleaviricota , Zilligvirae , Viruses 
12465 , Barley yellow mosaic virus  , Bymovirus , Potyviridae , Patatavirales , Stelpaviricetes , Pisuviricota , Orthornavirae , Viruses 
12475 , Hepatitis delta virus  , Deltavirus , Kolmioviridae , , , , , Viruses 
1249552 , Pseudohongiella spirulinae  , Pseudohongiella , , , Gammaproteobacteria , Pseudomonadota , , Bacteria 
1249553 , Bacterioplanes sanyensis  , Bacterioplanes , Oceanospirillaceae , Oceanospirillales , Gammaproteobacteria , Pseudomonadota , , Bacteria 
125 , Pirellula staleyi  , Pirellula , Pirellulaceae , Pirellulales , Planctomycetia , Planctomycetota , , Bacteria 
1250539 , Salipiger abyssi  , Salipiger , Roseobacteraceae , Rhodobacterales , Alphaproteobacteria , Pseudomonadota , , Bacteria 
1255 , Pediococcus pentosaceus  , Pediococcus , Lactobacillaceae , Lactobacillales , Bacilli , Bacillota , , Bacteria 
12558 , Sesbania mosaic virus  , Sobemovirus , Solemoviridae , Sobelivirales , Pisoniviricetes , Pisuviricota , Orthornavirae , Viruses 
1256869 , Perhabdovirus perca  , Perhabdovirus , Rhabdoviridae , Mononegavirales , Monjiviricetes , Negarnaviricota , Orthornavirae , Viruses 
12585 , Banana bunchy top virus  , Babuvirus , Nanoviridae , Mulpavirales , Arfiviricetes , Cressdnaviricota , Shotokuvirae , Viruses 
1259973 , Raoultella electrica  , Raoultella , Enterobacteriaceae , Enterobacterales , Gammaproteobacteria , Pseudomonadota , , Bacteria 
1260 , Finegoldia magna  , Finegoldia , Peptoniphilaceae , Tissierellales , Tissierellia , Bacillota , , Bacteria 
12639 , Duck hepatitis B virus  , Avihepadnavirus , Hepadnaviridae , Blubervirales , Revtraviricetes , Artverviricota , Pararnavirae , Viruses 
1263979 , Candidatus Endolissoclinum faulkneri  , Candidatus Endolissoclinum , Rhodospirillaceae , Rhodospirillales , Alphaproteobacteria , Pseudomonadota , , Bacteria 
1264 , Ruminococcus albus  , Ruminococcus , Oscillospiraceae , Eubacteriales , Clostridia , Bacillota , , Bacteria 
1267021 , Frischella perrara  , Frischella , Orbaceae , Orbales , Gammaproteobacteria , Pseudomonadota , , Bacteria 
1267766 , Croceibacterium atlanticum  , Croceibacterium , Erythrobacteraceae , Sphingomonadales , Alphaproteobacteria , Pseudomonadota , , Bacteria 
1267768 , Brevirhabdus pacifica  , Brevirhabdus , Paracoccaceae , Rhodobacterales , Alphaproteobacteria , Pseudomonadota , , Bacteria 
1270 , Micrococcus luteus  , Micrococcus , Micrococcaceae , Micrococcales , Actinomycetes , Actinomycetota , , Bacteria 
1273541 , Pyrodictium delaneyi  , Pyrodictium , Pyrodictiaceae , Desulfurococcales , Thermoprotei , Thermoproteota , , Archaea 
1273739 , Andromedavirus andromeda  , Andromedavirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1274 , Dermacoccus nishinomiyaensis  , Dermacoccus , Dermacoccaceae , Micrococcales , Actinomycetes , Actinomycetota , , Bacteria 
127509 , Villovirus Vf33  , Villovirus , Inoviridae , Tubulavirales , Faserviricetes , Hofneiviricota , Loebvirae , Viruses 
1276 , Kytococcus sedentarius  , Kytococcus , Kytococcaceae , Micrococcales , Actinomycetes , Actinomycetota , , Bacteria 
1278232 , Keratinibaculum paraultunense  , Keratinibaculum , Tepidimicrobiaceae , Tissierellales , Tissierellia , Bacillota , , Bacteria 
1279082 , Pseudomonas phage PPpW-3  , Harrisonburgvirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
128 , Isosphaera pallida  , Isosphaera , Isosphaeraceae , Isosphaerales , Planctomycetia , Planctomycetota , , Bacteria 
1280 , Staphylococcus aureus  , Staphylococcus , Staphylococcaceae , Bacillales , Bacilli , Bacillota , , Bacteria 
1282737 , Flaviflexus salsibiostraticola  , Flaviflexus , Actinomycetaceae , Actinomycetales , Actinomycetes , Actinomycetota , , Bacteria 
1285589 , Bombyx mori bidensovirus  , Bidensovirus , Bidnaviridae , Polivirales , Mouviricetes , Cossaviricota , Shotokuvirae , Viruses 
1285598 , Rosellinia necatrix megabirnavirus 1  , Megabirnavirus , Megabirnaviridae , Ghabrivirales , Chrymotiviricetes , Duplornaviricota , Orthornavirae , Viruses 
1285600 , Nile crocodilepox virus  , Crocodylidpoxvirus , Poxviridae , Chitovirales , Pokkesviricetes , Nucleocytoviricota , Bamfordvirae , Viruses 
128818 , Chinese yam necrotic mosaic virus  , Macluravirus , Potyviridae , Patatavirales , Stelpaviricetes , Pisuviricota , Orthornavirae , Viruses 
12885 , Tomato apical stunt viroid  , Pospiviroid , Pospiviroidae , , , , , Viruses 
1288970 , Magnetospira sp. QH-2  , Magnetospira , Thalassospiraceae , Rhodospirillales , Alphaproteobacteria , Pseudomonadota , , Bacteria 
12893 , Hop stunt viroid  , Hostuviroid , Pospiviroidae , , , , , Viruses 
12896 , Avocado sunblotch viroid  , Avsunviroid , Avsunviroidae , , , , , Viruses 
12899 , Coleus blumei viroid  , Coleviroid , Pospiviroidae , , , , , Viruses 
129141 , Citrus leaf blotch virus  , Citrivirus , Betaflexiviridae , Tymovirales , Alsuviricetes , Kitrinoviricota , Orthornavirae , Viruses 
1291540 , Candidatus Methanomethylophilus alvus  , Candidatus Methanomethylophilus , Candidatus Methanomethylophilaceae , Methanomassiliicoccales , Thermoplasmata , Candidatus Thermoplasmatota , , Archaea 
1293412 , Swingsia samuiensis  , Swingsia , Acetobacteraceae , Rhodospirillales , Alphaproteobacteria , Pseudomonadota , , Bacteria 
129395 , Botrytis virus F  , Mycoflexivirus , Gammaflexiviridae , Tymovirales , Alsuviricetes , Kitrinoviricota , Orthornavirae , Viruses 
1294262 , Sulfuracidifex tepidarius  , Sulfuracidifex , Sulfolobaceae , Sulfolobales , Thermoprotei , Thermoproteota , , Archaea 
1295382 , Methylogaea oryzae  , Methylogaea , Methylococcaceae , Methylococcales , Gammaproteobacteria , Pseudomonadota , , Bacteria 
1295392 , Photobacterium gaetbulicola  , Photobacterium , Vibrionaceae , Vibrionales , Gammaproteobacteria , Pseudomonadota , , Bacteria 
1295609 , Thermodesulfobacterium geofontis  , Thermodesulfobacterium , Thermodesulfobacteriaceae , Thermodesulfobacteriales , Thermodesulfobacteria , Thermodesulfobacteriota , , Bacteria 
1296 , Mammaliicoccus sciuri  , Mammaliicoccus , Staphylococcaceae , Bacillales , Bacilli , Bacillota , , Bacteria 
1296669 , Aquabacterium olei  , Aquabacterium , , Burkholderiales , Betaproteobacteria , Pseudomonadota , , Bacteria 
129727 , Bovine papular stomatitis virus  , Parapoxvirus , Poxviridae , Chitovirales , Pokkesviricetes , Nucleocytoviricota , Bamfordvirae , Viruses 
1297617 , Intestinimonas butyriciproducens  , Intestinimonas , , Eubacteriales , Clostridia , Bacillota , , Bacteria 
129875 , Human mastadenovirus A  , Mastadenovirus , Adenoviridae , Rowavirales , Tectiliviricetes , Preplasmiviricota , Bamfordvirae , Viruses 
129921 , Amycolatopsis keratiniphila  , Amycolatopsis , Pseudonocardiaceae , Pseudonocardiales , Actinomycetes , Actinomycetota , , Bacteria 
129958 , Carboxydothermus hydrogenoformans  , Carboxydothermus , Thermoanaerobacteraceae , Thermoanaerobacterales , Clostridia , Bacillota , , Bacteria 
129985 , Mesobacillus jeotgali  , Mesobacillus , Bacillaceae , Bacillales , Bacilli , Bacillota , , Bacteria 
1302411 , Candidatus Annandia adelgestsuga  , Candidatus Annandia , Enterobacteriaceae , Enterobacterales , Gammaproteobacteria , Pseudomonadota , , Bacteria 
1302659 , Planococcus versutus  , Planococcus , Planococcaceae , Bacillales , Bacilli , Bacillota , , Bacteria 
130327 , Ovine atadenovirus D  , Atadenovirus , Adenoviridae , Rowavirales , Tectiliviricetes , Preplasmiviricota , Bamfordvirae , Viruses 
1303590 , Bombilactobacillus bombi  , Bombilactobacillus , Lactobacillaceae , Lactobacillales , Bacilli , Bacillota , , Bacteria 
130478 , Triavirus SLT  , Triavirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1306787 , Isoalcanivorax pacificus  , Isoalcanivorax , Alcanivoracaceae , Oceanospirillales , Gammaproteobacteria , Pseudomonadota , , Bacteria 
1307 , Streptococcus suis  , Streptococcus , Streptococcaceae , Lactobacillales , Bacilli , Bacillota , , Bacteria 
13076 , Globicatella sanguinis  , Globicatella , Aerococcaceae , Lactobacillales , Bacilli , Bacillota , , Bacteria 
1307761 , Salinispira pacifica  , Salinispira , Spirochaetaceae , Spirochaetales , Spirochaetia , Spirochaetota , , Bacteria 
1307763 , Kiritimatiella glycovorans  , Kiritimatiella , Kiritimatiellaceae , Kiritimatiellales , Kiritimatiellia , Kiritimatiellota , , Bacteria 
1307839 , Salinivirga cyanobacteriivorans  , Salinivirga , Salinivirgaceae , Bacteroidales , Bacteroidia , Bacteroidota , , Bacteria 
131082 , Beet chlorosis virus  , Polerovirus , Solemoviridae , Sobelivirales , Pisoniviricetes , Pisuviricota , Orthornavirae , Viruses 
1312874 , Alphamesonivirus 1  , Alphamesonivirus , Mesoniviridae , Nidovirales , Pisoniviricetes , Pisuviricota , Orthornavirae , Viruses 
131568 , Kineococcus radiotolerans  , Kineococcus , Kineosporiaceae , Kineosporiales , Actinomycetes , Actinomycetota , , Bacteria 
1323375 , Anoxybacter fermentans  , Anoxybacter , , Halanaerobiales , Clostridia , Bacillota , , Bacteria 
1323948 , Nitrospina watsonii  , Nitrospina , Nitrospinaceae , Nitrospinales , Nitrospinia , Nitrospinota , , Bacteria 
1329402 , Eptesipox virus  , Vespertilionpoxvirus , Poxviridae , Chitovirales , Pokkesviricetes , Nucleocytoviricota , Bamfordvirae , Viruses 
1330066 , Aquamavirus A  , Aquamavirus , Picornaviridae , Picornavirales , Pisoniviricetes , Pisuviricota , Orthornavirae , Viruses 
1330068 , Cadicivirus A  , Dicipivirus , Picornaviridae , Picornavirales , Pisoniviricetes , Pisuviricota , Orthornavirae , Viruses 
1330070 , Melegrivirus A  , Megrivirus , Picornaviridae , Picornavirales , Pisoniviricetes , Pisuviricota , Orthornavirae , Viruses 
1330524 , Salivirus A  , Salivirus , Picornaviridae , Picornavirales , Pisoniviricetes , Pisuviricota , Orthornavirae , Viruses 
1331910 , Thermogutta terrifontis  , Thermogutta , Thermoguttaceae , Pirellulales , Planctomycetia , Planctomycetota , , Bacteria 
1332188 , Candidatus Saccharimonas aalborgensis  , Candidatus Saccharimonas , Candidatus Saccharimonadaceae , Candidatus Saccharimonadales , Candidatus Saccharimonadia , Candidatus Saccharibacteria , , Bacteria 
1333996 , Variibacter gotjawalensis  , Variibacter , Nitrobacteraceae , Hyphomicrobiales , Alphaproteobacteria , Pseudomonadota , , Bacteria 
